repetition_bucket,variability,position_in_workload,source_path,measured_query_name,num_joins_in_user_query,num_joins_in_benchmark_query,redset_query_id
90%-100%,high_variability,171,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,10029248
90%-100%,high_variability,172,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,7831858
90%-100%,high_variability,173,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,13153842
90%-100%,high_variability,174,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,3500988
90%-100%,high_variability,175,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,23402
90%-100%,high_variability,176,imdb/benchmarks/ceb/1a/1a998.sql,rbk_0249_ceb_1a_1a998,4,8,9712094
90%-100%,high_variability,177,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,1815065
90%-100%,high_variability,178,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,3500726
90%-100%,high_variability,179,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6733839
90%-100%,high_variability,180,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5776515
90%-100%,high_variability,181,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,25402
90%-100%,high_variability,182,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,7394530
90%-100%,high_variability,183,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6553988
90%-100%,high_variability,184,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,13475316
90%-100%,high_variability,185,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,8602052
90%-100%,high_variability,186,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,2716945
90%-100%,high_variability,187,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6621294
90%-100%,high_variability,188,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,17218050
90%-100%,high_variability,189,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5974632
90%-100%,high_variability,190,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,8856196
90%-100%,high_variability,191,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,9118493
90%-100%,high_variability,192,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,13344383
90%-100%,high_variability,193,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,8333620
90%-100%,high_variability,194,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5217974
90%-100%,high_variability,195,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,18511241
90%-100%,high_variability,196,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,10413755
90%-100%,high_variability,197,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,13344962
90%-100%,high_variability,198,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,25022
90%-100%,high_variability,199,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,9645277
90%-100%,high_variability,200,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,1427199
90%-100%,high_variability,201,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,17538844
90%-100%,high_variability,202,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,9118494
90%-100%,high_variability,203,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,17018452
90%-100%,high_variability,204,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,4989147
90%-100%,high_variability,205,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,15388555
90%-100%,high_variability,206,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,9254633
90%-100%,high_variability,207,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14074785
90%-100%,high_variability,208,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,13941729
90%-100%,high_variability,209,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,18907052
90%-100%,high_variability,210,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5706308
90%-100%,high_variability,211,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14459114
90%-100%,high_variability,212,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12958569
90%-100%,high_variability,213,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,2013590
90%-100%,high_variability,214,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,10719531
90%-100%,high_variability,215,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,7765799
90%-100%,high_variability,216,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,168551
90%-100%,high_variability,217,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14459115
90%-100%,high_variability,218,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6621498
90%-100%,high_variability,219,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12777585
90%-100%,high_variability,220,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5434857
90%-100%,high_variability,221,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,24192
90%-100%,high_variability,222,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,8166130
90%-100%,high_variability,223,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,7395929
90%-100%,high_variability,224,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19494969
90%-100%,high_variability,225,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5433111
90%-100%,high_variability,226,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12777586
90%-100%,high_variability,227,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,13346179
90%-100%,high_variability,228,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,23723
90%-100%,high_variability,229,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,16750574
90%-100%,high_variability,230,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,7260203
90%-100%,high_variability,231,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,2909824
90%-100%,high_variability,232,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,1170209
90%-100%,high_variability,233,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14764669
90%-100%,high_variability,234,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6866929
90%-100%,high_variability,235,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,4849604
90%-100%,high_variability,236,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6554295
90%-100%,high_variability,237,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19164353
90%-100%,high_variability,238,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14200634
90%-100%,high_variability,239,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6230439
90%-100%,high_variability,240,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,8333369
90%-100%,high_variability,241,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,5844080
90%-100%,high_variability,242,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19815528
90%-100%,high_variability,243,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,12004066
90%-100%,high_variability,244,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,15456526
90%-100%,high_variability,245,imdb/benchmarks/job/9d.sql,rbk_0762_job_9d,2,7,16751763
90%-100%,high_variability,246,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,6106575
90%-100%,high_variability,247,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5843615
90%-100%,high_variability,248,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,19163355
90%-100%,high_variability,249,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,15906714
90%-100%,high_variability,250,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12777008
90%-100%,high_variability,251,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,9385985
90%-100%,high_variability,252,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,13544416
90%-100%,high_variability,253,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,94326
90%-100%,high_variability,254,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,4292704
90%-100%,high_variability,255,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,16751766
90%-100%,high_variability,256,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,4294106
90%-100%,high_variability,257,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,9645279
90%-100%,high_variability,258,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,15715398
90%-100%,high_variability,259,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,9185858
90%-100%,high_variability,260,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,16229292
90%-100%,high_variability,261,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,2013592
90%-100%,high_variability,262,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,11607310
90%-100%,high_variability,263,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5973633
90%-100%,high_variability,264,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,16015656
90%-100%,high_variability,265,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,10348875
90%-100%,high_variability,266,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12958058
90%-100%,high_variability,267,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5580115
90%-100%,high_variability,268,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19412067
90%-100%,high_variability,269,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12004919
90%-100%,high_variability,270,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,15964231
90%-100%,high_variability,271,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,11379711
90%-100%,high_variability,272,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,93901
90%-100%,high_variability,273,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,13801373
90%-100%,high_variability,274,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,10220049
90%-100%,high_variability,275,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14011192
90%-100%,high_variability,276,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12141850
90%-100%,high_variability,277,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12207881
90%-100%,high_variability,278,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,3568151
90%-100%,high_variability,279,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,10159173
90%-100%,high_variability,280,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19619446
90%-100%,high_variability,281,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12957670
90%-100%,high_variability,282,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5776816
90%-100%,high_variability,283,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,634341
90%-100%,high_variability,284,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,4160514
90%-100%,high_variability,285,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,11179199
90%-100%,high_variability,286,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19411682
90%-100%,high_variability,287,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,12616178
90%-100%,high_variability,288,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,4989045
90%-100%,high_variability,289,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,17344099
90%-100%,high_variability,290,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,11244097
90%-100%,high_variability,291,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,3964885
90%-100%,high_variability,292,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,19350528
90%-100%,high_variability,293,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,1491998
90%-100%,high_variability,294,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14764321
90%-100%,high_variability,295,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14763741
90%-100%,high_variability,296,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5639741
90%-100%,high_variability,297,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,3635192
90%-100%,high_variability,298,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,17472590
90%-100%,high_variability,299,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,9253139
90%-100%,high_variability,300,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,14577175
90%-100%,high_variability,301,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,7123147
90%-100%,high_variability,302,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,15906963
90%-100%,high_variability,303,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,8531514
90%-100%,high_variability,304,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5505865
90%-100%,high_variability,305,imdb/benchmarks/ceb/1a/1a999.sql,rbk_0250_ceb_1a_1a999,4,8,2909817
90%-100%,high_variability,306,imdb/benchmarks/job/11c.sql,rbk_0690_job_11c,2,7,19682764
90%-100%,high_variability,307,imdb/benchmarks/ceb/10a/ff7e187ff73ce227ca49c7b4791037f242cdbde6.sql,rbk_0195_ceb_10a_ff7e187ff73ce227ca49c7b4791037f242cdbde6,1,6,5051885
